source_type,source_title,source_url,year_or_volume,subject,question_no,question_type,stem,option_A,option_B,option_C,option_D,correct_answer,explanation,knowledge_tags,options
exercise,CPU,http://www.csgraduates.com/study_methods/exercise/architecture/cpu/,CPU,,59,unknown,"以下程序使用六个临时变量 a、b、c、d、e、f：
a
=
1
;
b
=
10
;
c
=
20
;
d
=
a
+
b
;
e
=
c
+
d
;
f
=
c
+
e
;
b
=
c
+
e
;
e
=
b
+
f
;
d
=
5
+
e
;
return
d
+
f
;
假设所有操作都从寄存器获取操作数，执行此程序时无需溢出（spilling）所需的最少寄存器数量是多少？",2,3,4,6,B,"所有给定表达式最多使用 3 个变量，因此我们永远不需要超过 3 个寄存器。
寄存器分配原理：当需要为变量分配寄存器时，系统会检查是否有空闲寄存器，若有则分配；若无，则检查是否包含一个“死变量”（其值未来不会被使用），若有则分配；否则进行溢出处理（选择一个值在未来最晚使用的寄存器，将其值保存到内存中，当前分配后，当旧值需要时再从内存读取并分配到任意可用寄存器）。但根据题目要求此处不能溢出。让我们逐步分配寄存器：
a = 1
（分配 R1 给 a）
b = 10
（分配 R2 给 b，因为 a 的值后续会被使用，不能覆盖 R1）
c = 20
（分配 R3 给 c，因为 a 和 b 的值后续都会被使用，不能覆盖 R1/R2）
d = a + b
（d 可分配 R1，因为 R1 中的 a 是“死变量”，后续不再使用）
e = c + d
（e 可分配 R1，因为 R1 中的 d 后续不再使用）
f = c + e
（f 可分配 R2，因为 R2 中的 b 后续不再使用，可覆盖）
b = c + e
（b 可分配 R3，因为 R3 中的 c 后续不再使用）
e = b + f
（e 已在 R1 中，无需重新分配）
d = 5 + e
（d 可分配 R1 或 R3，均未被后续使用，选 R1）
return d + f
（直接相加 R1 和 R2 的内容返回）
因此仅需 3 个寄存器 R1、R2、R3 即可完成。",CPU,"{""A"": ""2"", ""B"": ""3"", ""C"": ""4"", ""D"": ""6""}"
exercise,CPU,http://www.csgraduates.com/study_methods/exercise/architecture/cpu/,CPU,,60,unknown,"当通用处理器执行 RFE（从异常返回）指令时，以下哪项必须为真？
I. 它必须是陷阱指令
II. 它必须是特权指令
III. 在执行 RFE 指令期间不允许发生异常",仅 I,仅 II,I 和 II,I、II 和 III,D,"RFE（从异常返回）是一种在异常发生时执行的特权陷阱指令，因此在执行期间不允许发生异常。
在通用处理器的计算机体系结构中，异常可以定义为控制权突然转移到操作系统的行为。异常通常分为三类：
a. 中断：主要由 I/O 设备引起。
b. 陷阱：由程序进行系统调用时触发。
c. 故障：由正在执行的程序意外导致（如除以零、空指针异常等）。
处理器的取指单元会轮询中断。如果发现机器操作中出现异常情况，它会在流水线中插入一条中断伪指令来替代正常指令。随后通过流水线处理中断。操作系统会显式地通过特权指令 RFE（从异常返回）在中断处理或内核调用结束时从内核模式切换到用户模式。",CPU,"{""A"": ""仅 I"", ""B"": ""仅 II"", ""C"": ""I 和 II"", ""D"": ""I、II 和 III""}"
exercise,CPU,http://www.csgraduates.com/study_methods/exercise/architecture/cpu/,CPU,,61,unknown,"考虑以下程序段。其中 R1、R2 和 R3 是通用寄存器。假设内存地址 3000 的内容为 10，寄存器 R3 的内容为 2000。内存地址从 2000 到 2010 的每个位置的内容均为 100。程序从内存地址 1000 开始加载。所有数字均为十进制。假设内存是按字寻址的。执行该程序完全访问数据所需的内存引用次数为（ ）。
指令
操作
指令大小（字数）
MOV R1, (3000)
R1 ← M[3000]
2
LOOP:
MOV R2, (R3)
R2 ← M[R3]
1
ADD R2, R1
R2 ← R1 + R2
1
MOV (R3), R2
M[R3] ← R2
1
INC R3
R3 ← R3 + 1
1
DEC R1
R1 ← R1 − 1
1
BNZ LOOP
Branch on not zero
2
HALT
Stop
1",10,11,20,21,D,"解析
：
初始内存引用
第一次访问
R1 ← M[3000]
获取循环计数器值（10）
循环体分析
R2 ← M[R3] // 读取内存地址 R3 处的数据
M[R3] ← R2 // 将数据写回同一内存地址
每次循环包含
2 次内存访问
（1 次读 + 1 次写）
循环共执行 10 次 →
10
×
2
=
20
次访问
总计
初始访问 1 次 + 循环访问 20 次 =
21 次内存引用
因此选项 (D) 正确。",CPU,"{""A"": ""10"", ""B"": ""11"", ""C"": ""20"", ""D"": ""21""}"
exercise,CPU,http://www.csgraduates.com/study_methods/exercise/architecture/cpu/,CPU,,62,unknown,假设上述问题中给出的数据。假设计算机采用字寻址方式。程序执行结束后，内存地址 2010 的内容是（ ）：,100,101,102,110,A,"解析：
程序从地址 2000 开始依次存储结果
地址 2010 处存储的值序列：110 → 109 → 108 …… → 100
最终地址 2010 存储的是最小值 100
DEC R1
指令功能：将寄存器值减 1
因此选项 (A) 正确",CPU,"{""A"": ""100"", ""B"": ""101"", ""C"": ""102"", ""D"": ""110""}"
exercise,CPU,http://www.csgraduates.com/study_methods/exercise/architecture/cpu/,CPU,,63,unknown,假设上述问题中的内存是字节可寻址的，且字长为 32 位。如果在执行指令“INC R3”期间发生中断，则被压入堆栈的返回地址是什么？（ ）,1005,1020,1024,1040,C,"解释：由于内存是字节可寻址的，每条指令占用 1 个字（即 4 字节），需要 4 个地址。各指令的字位置如下：
MOV R1,3000
：2 字 → 地址范围 1000-1007
MOV R2,R1
：1 字 → 地址范围 1008-1011
ADD R2,R1
：1 字 → 地址范围 1012-1015
MOV (R3),R2
：1 字 → 地址范围 1016-1019
INC R3
：1 字 → 地址范围 1020-1023
DEC R1
：1 字 → 地址范围 1024-1027
当中断发生在
INC R3
指令执行期间时，CPU 会完成该指令的执行，并将下一条指令的地址
1024
压入堆栈。这样，在中断服务程序结束后，可以从中断处继续执行后续指令。因此，选项
(C)
是正确答案。",CPU,"{""A"": ""1005"", ""B"": ""1020"", ""C"": ""1024"", ""D"": ""1040""}"
exercise,CPU,http://www.csgraduates.com/study_methods/exercise/architecture/cpu/,CPU,,64,unknown,某 CPU 的指令长度为 24 位。一个程序从十进制地址 300 处开始执行。以下哪一个是合法的程序计数器值（所有数值均为十进制）（ ）？,400,500,600,700,C,"解析
指令长度为 24 位（即
3 字节
）
起始地址 300 是
3 的倍数
程序计数器值需按指令长度递增，因此合法地址必须满足：
当前地址
=
300
+
n
×
3
(
n
∈
N
)
验证选项：
400 ÷ 3 = 133.33… ❌
500 ÷ 3 ≈ 166.67 ❌
600 ÷ 3 = 200 ✅
700 ÷ 3 ≈ 233.33 ❌
唯一满足条件的是 600",CPU,"{""A"": ""400"", ""B"": ""500"", ""C"": ""600"", ""D"": ""700""}"
exercise,CPU,http://www.csgraduates.com/study_methods/exercise/architecture/cpu/,CPU,,65,unknown,某机器具有 32 位架构，采用 1 字长指令。该机器有 64 个寄存器，每个寄存器为 32 位。需要支持 45 条指令，每条指令包含两个寄存器操作数和一个立即数操作数。假设立即数操作数是无符号整数，则立即数操作数的最大值为（ ）。,16383,16338,16388,16484,A,"解析
1 字 = 32 位
，每条指令占 32 位
操作码（opcode）分配
：
支持 45 条指令需满足
2
n
≥
45
，最小
n
=
6
位（
2
6
=
64
）
寄存器操作数分配
：
64 个寄存器需 6 位地址空间（
2
6
=
64
）
两个寄存器操作数共占用
6
+
6
=
12
位
立即数分配
：
总指令长度 32 位 - 操作码 6 位 - 寄存器 12 位 = 剩余 14 位
无符号整数最大值为
2
14
−
1
=
16383",CPU,"{""A"": ""16383"", ""B"": ""16338"", ""C"": ""16388"", ""D"": ""16484""}"
exercise,CPU,http://www.csgraduates.com/study_methods/exercise/architecture/cpu/,CPU,,66,unknown,"考虑一个三字长的机器指令
ADD A[R0], @B
。第一个操作数（目标）“A[R0]” 使用寄存器间接寻址模式，其中 R0 是索引寄存器。第二个操作数（源）""@B"" 使用间接寻址模式。A 和 B 分别是存储在第二和第三个字中的内存地址。指令的第一个字指定了操作码、索引寄存器标识以及源和目标的寻址模式。在执行 ADD 指令期间，两个操作数相加后结果存储在目标操作数（第一个操作数）中。
该指令执行周期中需要的内存周期数是（ ）。",3,4,5,6,B,"解析：
指令分为三个访存步骤：
读取 A[R0]
：基地址
A
已包含在指令中，索引寄存器
R0
的读取无需内存访问 → 需要
1 个内存周期
读取 @B
：两次内存访问（先读取地址
B
，再根据
B
读取实际数据）→ 需要
2 个内存周期
写入 A[R0]
：和第一阶段类似，同样是
1 个内存周期
将三个阶段相加，总共是 4 个内存周期。",CPU,"{""A"": ""3"", ""B"": ""4"", ""C"": ""5"", ""D"": ""6""}"
exercise,CPU,http://www.csgraduates.com/study_methods/exercise/architecture/cpu/,CPU,,67,unknown,"将表达式
q + r/3 + s – t * 5 + u * v/w
转换为静态单赋值形式（Static Single Assignment）的三地址码时，所需的最少临时变量数量是：（ ）",4,8,7,9,B,"正确答案是 8。此题在考试中以填空题形式出现。三地址码是编译器优化代码时生成的中间代码，每条指令最多包含三个操作数（常量和变量），并结合一个赋值运算符和一个二元运算符。三地址码的关键点在于：赋值语句左侧使用的变量不能再次出现在其他赋值语句的左侧。静态单赋值（SSA）是对三地址码的一种改进形式。
因此，针对本题的表达式，需要以下步骤：
t1
=
r
/
3
;
t2
=
t
*
5
;
t3
=
u
*
v
;
t4
=
t3
/
w
;
t5
=
q
+
t1
;
t6
=
t5
+
s
;
t7
=
t6
-
t2
;
t8
=
t7
+
t4
;
由此可知，需要 8 个临时变量（t1 到 t8）才能生成符合静态单赋值形式的三地址码。",CPU,"{""A"": ""4"", ""B"": ""8"", ""C"": ""7"", ""D"": ""9""}"
exercise,CPU,http://www.csgraduates.com/study_methods/exercise/architecture/cpu/,CPU,,68,unknown,"考虑一个字节可寻址的处理器。假设所有寄存器（包括程序计数器 PC 和程序状态字 PSW）均为 2 字节大小。主存中从内存地址 (0100)₁₆ 开始实现了一个栈，该栈向上增长。栈指针 SP 指向栈顶元素。当前 SP 的值为 (016E)₁₆。
CALL 指令占用两个字（每个字 = 2 字节），第一个字是操作码，第二个字是子程序的起始地址。CALL 指令的执行过程如下：
将当前 PC 的值压入栈
将 PSW 寄存器的值压入栈
将子程序的起始地址加载到 PC
在获取 CALL 指令之前的 PC 值为 (5FA0)₁₆。执行 CALL 指令后，SP 的值为：",(016A)₁₆,(016C)₁₆,(0170)₁₆,(0172)₁₆,D,"当前 SP 的值为 (016E)₁₆，问题要求计算执行以下操作后的 SP 值：
步骤一：压入 PC 值
PC 大小为 2 字节
SP 更新为
(016E)₁₆ + 2 = (0170)₁₆
步骤二：压入 PSW 值
PSW 大小为 2 字节
SP 更新为
(0170)₁₆ + 2 = (0172)₁₆
步骤三：加载子程序地址到 PC
此操作不影响 SP 值
结论
经过两次压栈操作后，SP 最终值为
(0172)₁₆
，对应选项 D",CPU,"{""A"": ""(016A)₁₆"", ""B"": ""(016C)₁₆"", ""C"": ""(0170)₁₆"", ""D"": ""(0172)₁₆""}"
exercise,CPU,http://www.csgraduates.com/study_methods/exercise/architecture/cpu/,CPU,,69,unknown,在 CPU 设计的改进中，浮点运算单元的速度提高了 20%，定点运算单元的速度提高了 10%。如果浮点运算与定点运算的数量比为 2:3，且在原始设计中浮点运算耗时是定点运算的两倍，那么整体加速比是多少？（ ）,1.155,1.185,1.255,1.285,A,"加速比 = 原始设计耗时 / 改进后设计耗时
原始设计
：
浮点运算与定点运算数量比为 2:3，设浮点运算次数为 2n，定点运算次数为 3n
浮点运算与定点运算耗时比为 2:1，设浮点运算耗时为 2t，定点运算耗时为 t
原始设计总耗时 = (2n × 2t) + (3n × t) = 7nt
改进后设计
：
浮点运算速度提升 20%（即 1.2 倍原速），耗时变为原时间的 83.33%（原时间/1.2）
定点运算速度提升 10%（即 1.1 倍原速），耗时变为原时间的 90.91%（原时间/1.1）
改进后设计总耗时 = (2n × 2t /1.2) + (3n × t /1.1) = 6.06nt
加速比 = 7nt / 6.06nt = 1.155",CPU,"{""A"": ""1.155"", ""B"": ""1.185"", ""C"": ""1.255"", ""D"": ""1.285""}"
exercise,CPU,http://www.csgraduates.com/study_methods/exercise/architecture/cpu/,CPU,,70,unknown,某处理器有 40 条不同的指令和 24 个通用寄存器。32 位的指令字包含操作码、两个寄存器操作数和一个立即数操作数。立即数操作字段可用的位数是（ ）。,16,8,4,32,A,"解析
操作码位数计算
：
需要 6 位表示 40 条不同指令（因为
32
<
40
<
64
）
寄存器位数计算
：
需要 5 位表示 24 个通用寄存器（因为
16
<
24
<
32
）
两个寄存器共占用
5
×
2
=
10
位
立即数位数计算
：
指令字总长度为 32 位
立即数操作字段位数
x
=
32
−
(
6
+
10
)
=
16
位",CPU,"{""A"": ""16"", ""B"": ""8"", ""C"": ""4"", ""D"": ""32""}"
exercise,CPU,http://www.csgraduates.com/study_methods/exercise/architecture/cpu/,CPU,,71,unknown,考虑一个具有 64 个寄存器和 12 条指令集的处理器。每条指令包含五个不同的字段，即操作码（opcode）、两个源寄存器标识符、一个目标寄存器标识符以及一个 12 位立即数。每条指令必须以字节对齐的方式存储在内存中。如果一个程序包含 100 条指令，则程序文本消耗的内存大小（单位：字节）为（ ）。,100,200,400,500,D,"解析
：
指令字段分析
操作码
：12 条指令需 4 位表示（
2
4
=
16
）
源寄存器 1
：64 个寄存器需 6 位
源寄存器 2
：64 个寄存器需 6 位
目标寄存器
：64 个寄存器需 6 位
立即数
：固定 12 位
总位数计算
4
+
6
+
6
+
6
+
12
=
34
位
字节对齐处理
34
÷
8
=
4.25
字节
→
向上取整为
5
字节
总内存占用
100
条指令
×
5
字节
/
条
=
500
字节
因此，正确答案为
(D) 500
。",CPU,"{""A"": ""100"", ""B"": ""200"", ""C"": ""400"", ""D"": ""500""}"
exercise,CPU,http://www.csgraduates.com/study_methods/exercise/architecture/cpu/,CPU,,72,unknown,关于相对寻址模式的以下陈述中，哪一项是错误的？（ ）,它能够减少指令长度,它允许使用相同指令对数组元素进行索引,它能够方便地实现数据重定位,它比绝对寻址具有更快的地址计算速度,D,"解析
相对寻址的地址计算过程需要先获取当前程序计数器（PC）的值，再与偏移量相加得到目标地址
其计算公式为：
相对地址 = 当前 PC 值 + 偏移量
由于涉及额外的加法运算和寄存器访问，相比直接使用绝对地址的寻址方式
实际执行效率会低于绝对寻址模式
因此""比绝对寻址具有更快的地址计算速度""这一说法是错误的",CPU,"{""A"": ""它能够减少指令长度"", ""B"": ""它允许使用相同指令对数组元素进行索引"", ""C"": ""它能够方便地实现数据重定位"", ""D"": ""它比绝对寻址具有更快的地址计算速度""}"
exercise,CPU,http://www.csgraduates.com/study_methods/exercise/architecture/cpu/,CPU,,73,unknown,一个处理器的程序状态字（PSW）包含进位标志、溢出标志和符号标志。该处理器对以下两个二进制补码数 01001101 和 11101001 执行加法操作。执行完此加法操作后，进位标志、溢出标志和符号标志的状态依次为（ ）：,"1, 1, 0","1, 0, 0","0, 1, 0","1, 0, 1",B,"计算过程
：
01001101 (77)
+ 11101001 (-23)
-------------
100110110 (54)
最高位产生进位（第 9 位为 1），但结果仍为正数（最高有效位为 0）
溢出标志判定规则
：
当两个同号数相加时，若结果符号与操作数不同则溢出
符号位进位输入与进位输出异或结果为 1 时置位
本例中两数一正一负（+77 和 -23），属于异号相加，不会发生溢出
关键区别
：
进位标志
：反映无符号数运算结果是否超出位宽
溢出标志
：反映有符号数运算结果是否超出表示范围
最终状态
：
进位标志 = 1（最高位产生进位）
溢出标志 = 0（异号相加不可能溢出）
符号标志 = 0（结果为正数）
选项 (B) 正确。",CPU,"{""A"": ""1, 1, 0"", ""B"": ""1, 0, 0"", ""C"": ""0, 1, 0"", ""D"": ""1, 0, 1""}"
exercise,CPU,http://www.csgraduates.com/study_methods/exercise/architecture/cpu/,CPU,,74,unknown,"假设 EA = (X)+ 表示有效地址等于位置 X 的内容，且在计算有效地址后 X 增加一个字长；EA = −(X) 表示有效地址等于位置 X 的内容，且在计算有效地址前 X 减少一个字长；EA = (X)− 表示有效地址等于位置 X 的内容，且在计算有效地址后 X 减少一个字长。指令格式为 (opcode, source, destination)，表示 (destination ← source op destination)。使用 X 作为栈指针时，以下哪条指令可以弹出栈顶两个元素，执行加法操作并将结果压回栈中？","ADD (X)−, (X)","ADD (X), (X)−","ADD −(X), (X)+","ADD −(X), (X)+",A,"有效地址定义
(X)+
：先使用旧 X 指向的位置，之后增大指针 X
−(X)
：先减小指针 X，再使用新指向的位置
(X)−
：先使用旧 X 指向的位置，之后减小指针 X
指令格式说明
（op, 源，目标）
→
目标 ← 源 op 目标
例如：
ADD (X),(Y)
源：位置 X 的数据
目标：位置 Y 的数据更新为
Y + X
内存示例（初始状态）
指针
内存地址
数据
X
100
10
X-1
99
5
目标
：弹出栈顶两个元素（10 和 5），相加后将结果存储在内存地址 99 处。
选项分析
ADD (X)−, (X)
操作数 1
：使用旧 X（100）的数据
10
，随后 X 减小 → X=99
操作数 2
：使用新 X（99）的数据
5
结果
：
10 + 5 = 15
存入地址 99
✅ 符合要求
ADD (X), (X)−
操作数 1
：使用旧 X（100）的数据
10
操作数 2
：仍使用旧 X（100）的数据
10
，随后 X 减小 → X=99
结果
：
10 + 10 = 20
存入地址 100
❌ 结果存储位置错误
ADD −(X), (X)+
操作数 1
：X 先减小 → X=99，取数据
5
操作数 2
：X 后增大 → X=100，取数据
10
结果
：
5 + 10 = 15
存入地址 100
❌ 结果存储位置错误
ADD −(X), (X)
操作数 1
：X 先减小 → X=99，取数据
5
操作数 2
：仍使用新 X（99）的数据
5
结果
：
5 + 5 = 10
存入地址 99
❌ 运算结果错误",CPU,"{""A"": ""ADD (X)−, (X)"", ""B"": ""ADD (X), (X)−"", ""C"": ""ADD −(X), (X)+"", ""D"": ""ADD −(X), (X)+""}"
